sorted,query,city,location_id,coordinates,name,address,website,email,flagged
true,witch store,St Augustine,,,Second Read Books,"51D Cordova St, St. Augustine, FL 32084, United States",,,
true,witch store,St Augustine,,,JewellMarie's Sacred Place #1,"85379 Harts Rd, Yulee, FL 32097, United States",,,
true,witch store,St Augustine,,,CoCo Beauty Supply #1,"6677 103rd St, Jacksonville, FL 32210, United States",,,
true,witch store,St Augustine,,,The Crooked Path,"2020 W Magnolia Blvd, Burbank, CA 91506, United States",http://www.thecrookedpathshop.com/,,
true,witch store,St Augustine,,,Roxy Beauty Supply,"5205 Normandy Blvd # 8, Jacksonville, FL 32205, United States",,,
true,witch store,St Augustine,,,Avalon,"1211 Hillcrest St, Orlando, FL 32803, United States",http://www.avalonbeyond.com/,,
true,witch store,St Augustine,,,TRUE TILL DEATH TATTOOS ART & RECORDS,"2550 Mayport Rd #2, Atlantic Beach, FL 32233, United States",,,
true,witch store,St Augustine,,,North Florida Pecan,"9995 US-1, St. Augustine, FL 32086, United States",http://www.pecanoutlet.com/,,
true,witch store,St Augustine,,,The Witch's Fix,"195 Locke St S, Hamilton, ON L8P 4B5, Canada",http://thewitchsfix.com/,,
true,witch store,St Augustine,,,Wellcraft Fabrication Inc,"11631 Columbia Park Dr E Suite 1, Jacksonville, FL 32258, United States",,,
true,witch store,St Augustine,,,Sprouts Farmers Market,"12675 Beach Blvd #200, Jacksonville, FL 32246, United States",https://www.sprouts.com/store/fl/jacksonville/jacksonville-beach-blvd/,,
true,witch store,St Augustine,,,Guided Blessings Boutique,"777 Deltona Blvd #26, Deltona, FL 32725, United States",https://guidedblessingsboutique.square.site/,,
true,witch store,St Augustine,,,Cassadaga Psychic Shop,"460 Cassadaga Rd, Lake Helen, FL 32744, United States",http://psychicshopcassadaga.yolasite.com/,,
true,witch store,St Augustine,,,"Metaphysical Store,","729 N Thornton Ave, Orlando, FL 32803, United States",https://communityeventcenter729.com/,,
true,witch store,St Augustine,,,Little Witch Shop,"BOX 13201, Green Bay, WI 54307, United States",https://littlewitchshop.com/,,
true,witch store,St Augustine,,,Lotte Market (Opening Soon),"9355 Atlantic Blvd, Jacksonville, FL 32225, United States",,,
true,witch store,St Augustine,,,A Spiral Circle Bookstore & More,"750 N Thornton Ave, Orlando, FL 32803, United States",http://www.spiralcircle.com/,,
true,witch store,St Augustine,,,Wicked Wicks and Botanicals,"6373 S Suncoast Blvd Building ED6, Homosassa, FL 34446, United States",http://wickedwicksandbotanicals.com/,,
true,witch store,St Augustine,,,Threads Vintage Emporium,"1130 Riverside Dr, Holly Hill, FL 32117, United States",https://threadsvintageemporium.com/,,
true,tabletop game store,Beaufort,,,Morningstar Games,"30 W Montgomery Cross Rd Suite B, Savannah, GA 31406, United States",https://www.morningstarsav.com/,,
true,tabletop game store,Beaufort,,,Roll the Bones,"7400 Abercorn St ste 704, Savannah, GA 31406, United States",http://facebook.com/rtbgameshop,,
true,tabletop game store,Beaufort,,,Nerdheim,"106 E Broughton St, Savannah, GA 31401, United States",,,
true,tabletop game store,Beaufort,,,Savannah Lion Games,"1108 US-80, Pooler, GA 31322, United States",http://www.savannahliongames.com/,,
true,tabletop game store,Beaufort,,,Green Dragon Inc.,"1970 Ashley River Rd suite a, Charleston, SC 29407, United States",https://www.thegreendragononline.com/,,
true,tabletop game store,Beaufort,,,Zenergy Gamers,"1230 Red Bank Rd Unit 1, Goose Creek, SC 29445, United States",https://www.facebook.com/zenergygamers/,,
true,tabletop game store,Beaufort,,,Planet Fun,"127 E Broughton St, Savannah, GA 31401, United States",http://www.facebook.com/pages/Planet-Fun/192550347462387,,
true,tabletop game store,Beaufort,,,Hoodie Cat Game Lounge,"2150 Northwoods Blvd Suite K812, North Charleston, SC 29406, United States",https://www.hoodie-cat.com/,,
true,tabletop game store,Beaufort,,,Odin and Sons: Comics and Collectibles,"104 E Broughton St, Savannah, GA 31401, United States",https://www.facebook.com/odinandsonscomics/,,
true,tabletop game store,Beaufort,,,Here Be Books & Games,"810 Travelers Blvd Ste A2, Summerville, SC 29485, United States",https://herebebooksandgames.com/,,
true,tabletop game store,Beaufort,,,"Go! Calendars, Toys & Games","1414 Fording Island Rd Space A170, Bluffton, SC 29910, United States",http://www.goretailgroup.com/,,
true,tabletop game store,Beaufort,,,pOpshelf,"8108 Abercorn St, Savannah, GA 31406, United States",https://www.popshelf.com/store/25535,,
true,tabletop game store,Beaufort,,,The Game Room,"6275 Rivers Ave Suite D, North Charleston, SC 29406, United States",http://lovegameroom.com/,,
true,tabletop game store,Beaufort,,,Barnes & Noble,"7804 Abercorn Extention #72, Savannah, GA 31406, United States",https://stores.barnesandnoble.com/store/2015,,
true,tabletop game store,Beaufort,,,Legendary Phoenix Games,"108 S Commerce St Unit A, Hinesville, GA 31313, United States",https://www.legendaryphoenixgames.com/,,
true,tabletop game store,Beaufort,,,Bass Pro Shops,"14045 Abercorn St #1503, Savannah, GA 31419, United States",https://stores.basspro.com/us/ga/savannah/14045-abercorn-st.html?y_source=1_MzAxMTUxOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,tabletop game store,Beaufort,,,Warhammer,"3026 S Morgans Point Rd, Mt Pleasant, SC 29466, United States",https://www.warhammer.com/?utm_source=Google&utm_medium=Yext,,
true,tabletop game store,Beaufort,,,Barnes & Noble,"Indigo Run, 20 Hatton Pl #200, Hilton Head Island, SC 29926, United States",https://stores.barnesandnoble.com/store/2914,,
true,tabletop game store,Beaufort,,,GameStop,"330 Robert Smalls Pkwy STE 25, Beaufort, SC 29906, United States",https://www.gamestop.com/store/us/sc/beaufort/3602/cross-creek-plaza-gamestop?utm_source=gmblisting&utm_medium=organic,,
true,tabletop game store,Beaufort,,,GameStop,"1900 E Victory Dr STE 17, Savannah, GA 31404, United States",https://www.gamestop.com/store/us/ga/savannah/5426/mcalpin-square-gamestop?utm_source=gmblisting&utm_medium=organic,,
true,tabletop game store,Beaufort,,,Hilton Head Toys,"1 N Forest Beach Dr B3, Hilton Head Island, SC 29928, United States",http://www.hiltonheadtoys.com/,,
true,tabletop game store,Beaufort,,,Books-A-Million,"11 Robert Smalls Pkwy Ste. A-1, Beaufort, SC 29906, United States",https://www.booksamillion.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-179,,
true,tabletop game store,Beaufort,,,GameStop,"7804 Abercorn St STE 13, Savannah, GA 31406, United States",https://www.gamestop.com/store/us/ga/savannah/1388/oglethorpe-mall-gamestop?utm_source=gmblisting&utm_medium=organic,,
true,tabletop game store,Beaufort,,,Level One Game Shop,"400 Grand Blvd #420, Kansas City, MO 64106, United States",http://levelonegameshop.com/,,
true,tabletop game store,Beaufort,,,Target,"14065 Abercorn St, Savannah, GA 31419, United States",https://www.target.com/sl/savannah/1910,,
true,tabletop game store,Beaufort,,,Hilton Head Toys - Harbour Town,"147 Lighthouse Rd, Hilton Head Island, SC 29928, United States",,,
true,tabletop game store,Beaufort,,,Gamers Only in Hinesville & Fort Stewart Retro Trading Cards Video Games Sports Cards & Comics,"315 W General Screven Way, Hinesville, GA 31313, United States",https://www.facebook.com/groups/1497384690591544,,
true,tabletop game store,Beaufort,,,The Final Quest of North Charleston,"7800 Rivers Ave, North Charleston, SC 29406, United States",,,
true,tabletop game store,Beaufort,,,Go! Calendars & Games,"2150 Northwoods Blvd T15, North Charleston, SC 29406, United States",http://www.goretailgroup.com/,,
true,witch store,Beaufort,,,Ordinary Magic,"509 Barnard St, Savannah, GA 31401, United States",https://shopordinarymagic.com/,,
true,witch store,Beaufort,,,Mystic Apothecary,"311 W Broughton St Floor 3, Savannah, GA 31401, United States",http://www.mysticapothecary.com/,,
true,witch store,Beaufort,,,Celestial Awakening,"6 Lanvale St, Savannah, GA 31407, United States",,,
true,witch store,Beaufort,,,The Canterbury Emporium,"907 Miles Jamison Rd STE 3, Summerville, SC 29485, United States",https://www.canterburyemporium.com/,,
true,witch store,Beaufort,,,River Street Rocks,"502 E River St 1st building, Savannah, GA 31401, United States",http://savannahrocks.com/,,
true,witch store,Beaufort,,,XIII West York St,"13 W York St, Savannah, GA 31401, United States",https://www.facebook.com/XIIIWestYork/,,
true,witch store,Beaufort,,,Unity Of Savannah Metaphysical Bookstore,"2320 Sunset Blvd, Savannah, GA 31404, United States",https://www.unitybookstore.org/,,
true,witch store,Beaufort,,,Alchemy Outpost,"104 E 40th St, Savannah, GA 31401, United States",http://www.alchemyoutpost.shop/,,
true,witch store,Beaufort,,,The Gas Lantern Apothecary & Mystical,"703 Paris Ave, Port Royal, SC 29935, United States",,,
true,witch store,Beaufort,,,Earthbound Trading Co,"7804 Abercorn St, Savannah, GA 31406, United States",https://www.earthboundtrading.com/,,
true,witch store,Beaufort,,,ZenDen,"707 Paris Ave, Port Royal, SC 29935, United States",https://www.facebook.com/zenden.portroyal,,
true,witch store,Beaufort,,,Peachy Keen,"1108 King St, Charleston, SC 29401, United States",http://www.peachykeencreations.com/,,
true,witch store,Beaufort,,,The Twisted Dragon Outpost,"Keller's Flea Market, 5901 Ogeechee Rd Cabin 10, Savannah, GA 31419, United States",https://thetwisteddragon.square.site/,,
true,witch store,Beaufort,,,The Wormhole Neighborhood Pub & Music Venue,"2307 Bull St, Savannah, GA 31401, United States",http://www.wormholebar.com/,,
true,witch store,Beaufort,,,Superbloom,"2418 De Soto Ave, Savannah, GA 31401, United States",http://www.superbloomsav.com/,,
true,witch store,Beaufort,,,Locally Made Savannah,"223 W Broughton St, Savannah, GA 31401, United States",http://locallymadesavannah.com/,,
true,witch store,Beaufort,,,Lowcountry Whimsy,"1405 Ben Sawyer Blvd Unit 105, Mt Pleasant, SC 29464, United States",https://www.lowcountrywhimsy.com/,,
true,witch store,Beaufort,,,The Stone Gypsy - A Honeycomb Calcite Stone Merchant,"188 Meeting St, Charleston, SC 29401, United States",,,
true,witch store,Beaufort,,,The Crooked Path,"2020 W Magnolia Blvd, Burbank, CA 91506, United States",http://www.thecrookedpathshop.com/,,
true,witch store,Beaufort,,,Al Salaam Deli,"2311 Habersham St, Savannah, GA 31401, United States",http://www.alsalaamdeli.com/,,
true,witch store,Beaufort,,,"The Witching Hour, Embrace Your Magick LLC","2763 Rosewood Dr, Columbia, SC 29205, United States",https://www.facebook.com/TheWitchingHourEYM,,
true,witch store,Beaufort,,,"The Curiosity Cottage of The Witch, The Raven, and The Wolf","upper level, 229 Furys Ferry Rd #115, Augusta, GA 30907, United States",http://www.theaugustawitch.com/,,
true,witch store,Beaufort,,,Shuk,"1313 Habersham St, Savannah, GA 31401, United States",http://www.shuksavannah.com/,,
true,witch store,Beaufort,,,The Witch's Fix,"195 Locke St S, Hamilton, ON L8P 4B5, Canada",http://thewitchsfix.com/,,
true,witch store,Beaufort,,,Mystical Moon...... Variety,"702 Sea Mountain Hwy, North Myrtle Beach, SC 29582, United States",https://www.facebook.com/MysticalMoonVariety/,,
true,witch store,Beaufort,,,The Craft,"154 Laurens St NW, Aiken, SC 29801, United States",https://www.facebook.com/thecraft154/,,
true,witch store,Beaufort,,,Little Witch Shop,"BOX 13201, Green Bay, WI 54307, United States",https://littlewitchshop.com/,,
true,witch store,Beaufort,,,Earth Fare,"74 Folly Rd Blvd, Charleston, SC 29407, United States",https://www.earthfare.com/,,
true,witch store,Beaufort,,,Wilkins Metaphysical Supplies,"681 Leitner St, Graniteville, SC 29829, United States",https://www.facebook.com/wilkinsmetaphysicalshop,,
true,witch store,Beaufort,,,XIII Moons Apothecary,"6050 Moncrief Rd Suite 8, Jacksonville, FL 32209, United States",http://xiiimoons.com/,,
true,witch store,Beaufort,,,Earth Gifts,"1951 Stimson St, Jacksonville, FL 32210, United States",http://www.earthgifts.com/,,
true,witch store,Beaufort,,,Black Market Minerals,"4892 US-17, North Myrtle Beach, SC 29582, United States",http://www.blackmarketminerals.com/,,
true,witch store,Beaufort,,,Prudence Goode Witch,"88 Riberia St Suite 160, St. Augustine, FL 32084, United States",https://prudence-goode-witch.square.site/,,
true,witch store,Beaufort,,,Vibrations Beyond Earth,"4541 Shirley Ave #4, Jacksonville, FL 32210, United States",http://www.vibrationsbeyondearth.com/,,
true,witch store,Beaufort,,,JewellMarie's Sacred Place #1,"85379 Harts Rd, Yulee, FL 32097, United States",,,
true,witch store,Beaufort,,,A Stitch Witch,"1662 Savannah Hwy, Charleston, SC 29407, United States",,,
true,witch store,Beaufort,,,Moonbeam Gypsy,"4414 Augusta Rd Ste J7, Lexington, SC 29073, United States",,,
true,witch store,Beaufort,,,Stoneage Natural Rocks & Crystals,"1305 Celebrity Cir c116, Myrtle Beach, SC 29577, United States",http://www.stoneageshops.com/,,
true,witch store,Beaufort,,,Belladonnas,"3800 Sunset Blvd, West Columbia, SC 29169, United States",http://www.belladonnasgifts.com/,,
true,witch store,Beaufort,,,The Mortar and Pestle,"335 Broad St, Augusta, GA 30901, United States",,,
true,witch store,Beaufort,,,Earth Fare,"1101 N Main St Ste 306, Summerville, SC 29483, United States",https://www.earthfare.com/,,
true,witch store,Beaufort,,,Harris Teeter,"163 Sea Island Pkwy, Beaufort, SC 29907, United States",https://www.harristeeter.com/stores/grocery/sc/beaufort/ladys-island/097/00429?cid=loc_09700429_gmb,,
true,witch store,Beaufort,,,Dionysus Apothecary,"11041 Beach Blvd Ste. A-59, Jacksonville, FL 32246, United States",,,
true,witch store,Beaufort,,,JEWELLMARIES SACRED PLACE,"614 Pecan Park Rd Suite B11, Jacksonville, FL 32218, United States",,,
true,witch store,Beaufort,,,Bespell & Co,"30 W Broughton St Suite 205, Savannah, GA 31401, United States",https://bespellco.com/,,
true,fantasy gift shop,Salem,,,Fantasy Adult Gift Shop,"3281 Teal Rd, Lafayette, IN 47905, United States",,,
true,fantasy gift shop,Salem,,,Black Veil Shoppe of Drear & Wonder,"137 Boston St, Salem, MA 01970, United States",http://www.blackveilstudio.com/,,
true,fantasy gift shop,Salem,,,Toys N Things,"75 High St, Danvers, MA 01923, United States",https://www.facebook.com/ToysNThingsDanvers,,
true,fantasy gift shop,Salem,,,Brookline Booksmith,"279 Harvard St, Brookline, MA 02446, United States",http://www.brooklinebooksmith.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"2125 Hwy 13 W Suite #100, Burnsville, MN 55337, United States",http://fantasygiftsmn.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"501 Easy St, North Platte, NE 69101, United States",,,
true,fantasy gift shop,Salem,,,Vampfangs,"244 Essex St, Salem, MA 01970, United States",https://www.vampfangs.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"375 E 7th St, St Paul, MN 55101, United States",http://fantasygiftsmn.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"5805 Excelsior Blvd, St Louis Park, MN 55416, United States",http://myfantasygifts.com/,,
true,fantasy gift shop,Salem,,,"Hobby Bunker, Inc.","103 Albion St, Wakefield, MA 01880, United States",http://www.hobbybunker.com/,,
true,fantasy gift shop,Salem,,,Book Shop of Beverly Farms,"40 West St, Beverly, MA 01915, United States",http://realbookshop.com/,,
true,fantasy gift shop,Salem,,,The Book Oasis,"311 Main St, Stoneham, MA 02180, United States",http://www.thebookoasis.com/,,
true,fantasy gift shop,Salem,,,Book Ends,"559 Main St, Winchester, MA 01890, United States",http://www.bookendswinchester.com/,,
true,fantasy gift shop,Salem,,,Reading Trophy & Shirt,"660 Main St, Reading, MA 01867, United States",http://readingtrophy.com/,,
true,fantasy gift shop,Salem,,,Midnight Fantasy Creation LLC,"679 Mast Rd, Manchester, NH 03102, United States",https://midnightfantasycreation.com/,,
true,tabletop game store,Salem,,,Comicazi,"407 Highland Ave, Somerville, MA 02144, United States",http://www.comicazi.com/,,
true,tabletop game store,Salem,,,Ace's Games & More,"348 Revere St, Revere, MA 02151, United States",http://acesboston.com/,,
true,tabletop game store,Salem,,,Replay'd,"252 Brighton Ave, Allston, MA 02134, United States",http://www.replayd.com/,,
true,tabletop game store,Salem,,,Warhammer,"23A Harvard St, Brookline, MA 02445, United States",https://www.warhammer.com/?utm_source=Google&utm_medium=Yext,,
true,tabletop game store,Salem,,,Micro Center,"730 Memorial Dr, Cambridge, MA 02139, United States",https://www.microcenter.com/site/stores/cambridge.aspx?storeid=121,,
true,tabletop game store,Salem,,,Mint Collectibles,"325 Main St, North Reading, MA 01864, United States",,,
true,tabletop game store,Salem,,,Mixer eSports + Cafe,"96 Pleasant St, Malden, MA 02148, United States",https://mixeresports.com/,,
true,tabletop game store,Salem,,,Hub Comics,"19 Bow St, Somerville, MA 02143, United States",https://www.hubcomics.com/,,
true,tabletop game store,Salem,,,The Relentless Dragon,"483 Amherst St, Nashua, NH 03063, United States",https://relentlessdragon.com/,,
true,tabletop game store,Salem,,,Harrison's Comics,"252 Essex St, Salem, MA 01970, United States",http://harrisonscomics.net/,,
true,tabletop game store,Salem,,,Round Table Games,"128 Main St Suite A, Carver, MA 02330, United States",http://www.roundtablegamesma.com/,,
true,tabletop game store,Salem,,,Creatorpult Games,"38 Emerson St, Haverhill, MA 01832, United States",https://www.creatorpultgames.com/,,
true,tabletop game store,Salem,,,Game Underground,"349 Moody St, Waltham, MA 02453, United States",http://www.game-underground.com/,,
true,tabletop game store,Salem,,,The Paper Store,"30 Walkers Brook Dr, Reading, MA 01867, United States",https://locations.thepaperstore.com/reading-30-walkers-brook-dr-01867-3224,,
true,tabletop game store,Salem,,,The Paper Store,"105 Market St, Lynnfield, MA 01940, United States",https://locations.thepaperstore.com/lynnfield-105-market-st-01940-4018,,
true,tabletop game store,Salem,,,The Paper Store,"55 Dodge St, Beverly, MA 01915, United States",https://locations.thepaperstore.com/beverly-55-dodge-st-01915-1705,,
true,tabletop game store,Salem,,,The Paper Store,"435 Paradise Rd, Swampscott, MA 01907, United States",https://locations.thepaperstore.com/swampscott-435-paradise-rd-01907-1333,,
true,tabletop game store,Salem,,,Learning Express Toys & Gifts of Andover,"34 Park St, Andover, MA 01810, United States",https://learningexpress.com/andover,,
true,tabletop game store,Salem,,,GameStop,"44 Broadway STE A110, Malden, MA 02148, United States",https://www.gamestop.com/store/us/ma/malden/6263/broadway-plaza-gamestop?utm_source=gmblisting&utm_medium=organic,,
true,tabletop game store,Salem,,,The Paper Store,"214F Broadway, Saugus, MA 01906, United States",https://locations.thepaperstore.com/saugus-214f-broadway-01906-1901,,
true,tabletop game store,Salem,,,Great Game Products,"60 Island St # 16, Lawrence, MA 01840, United States",http://www.bridgebaron.com/,,
true,tabletop game store,Salem,,,Newbury Comics,"Faneuil Hall Marketplace, 1 N Market St #366, Boston, MA 02109, United States",http://www.newburycomics.com/,,
true,tabletop game store,Salem,,,Barnes & Noble,"1115 Market St, Lynnfield, MA 01940, United States",https://stores.barnesandnoble.com/store/3428,,
true,tabletop game store,Salem,,,Whitelam Books,"610 Main St, Reading, MA 01867, United States",http://www.whitelambooks.com/,,
true,tabletop game store,Salem,,,Target,"36 Furlong Dr, Revere, MA 02151, United States",https://www.target.com/sl/revere/1942,,
true,tabletop game store,Salem,,,Henry Bear's Park,"3 Market St, Ipswich, MA 01938, United States",http://www.henrybear.com/,,
true,tabletop game store,Salem,,,Barnes & Noble,"210 Andover St, Peabody, MA 01960, United States",https://stores.barnesandnoble.com/store/2993,,
true,tabletop game store,Salem,,,Zenith Comics,"95 Pleasant St, Malden, MA 02148, United States",,,
true,tabletop game store,Salem,,,Henry Bear's Park,"500 Rutherford Ave, Charlestown, MA 02129, United States",https://www.henrybear.com/,,
true,tabletop game store,Salem,,,Newbury Comics,"348 Newbury St, Boston, MA 02115, United States",http://www.newburycomics.com/,,
true,tabletop game store,Salem,,,Target,"240 Independence Way, Danvers, MA 01923, United States",https://www.target.com/sl/danvers/1187,,
true,tabletop game store,Salem,,,Barnes & Noble,"98 Middlesex Turnpike, Burlington, MA 01803, United States",https://stores.barnesandnoble.com/store/2966,,
true,tabletop game store,Salem,,,Gamingetc Tournament Center and Superstore,"531 Main St H, Acton, MA 01720, United States",http://www.gamingetc.com/,,
true,tabletop game store,Salem,,,Level One Game Shop,"400 Grand Blvd #420, Kansas City, MO 64106, United States",http://levelonegameshop.com/,,
true,tabletop game store,Salem,,,Newbury Comics,"Northshore Mall, 210 Andover St, Peabody, MA 01960, United States",http://www.newburycomics.com/,,
true,tabletop game store,Salem,,,GameStop,"300 Andover St STE 2, Peabody, MA 01960, United States",https://www.gamestop.com/store/us/ma/peabody/664/peabody-place-gamestop?utm_source=gmblisting&utm_medium=organic,,
true,witch store,Salem,,,House of Boo,"75 Wharf St, Salem, MA 01970, United States",https://houseofboo.com/,,
true,witch store,Salem,,,Wolf Moon,"2 E India Square Mall Suite 114, Salem, MA 01970, United States",http://www.shopwolfmoon.com/,,
true,witch store,Salem,,,EMPORIUM 32,"6 Central St, Salem, MA 01970, United States",http://www.emporium32.com/,,
true,witch store,Salem,,,Salem Bespoke Boutique,"127 Essex St Unit C, Salem, MA 01970, United States",https://www.salembespoke.com/,,
true,fantasy gift shop,Salem,,,Fantasy Fireworks,"571 Lafayette Rd, Seabrook, NH 03874, United States",http://www.fantasyfireworks.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"1603 NJ-38 Suite 9, Lumberton Township, NJ 08048, United States",https://fantasygiftsnj.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"735 Rte 70 W, Marlton, NJ 08053, United States",https://www.fantasygiftsnj.com/,,
true,fantasy gift shop,Salem,,,Fantasy Gifts,"5101 NJ-42 #12, Blackwood, NJ 08012, United States",http://www.fantasygiftsnj.com/,,
true,tabletop game store,Salem,,,Toy Soldier Games,"113 Main St, Amesbury, MA 01913, United States",http://www.toysoldiergames.com/,,
true,tabletop game store,Salem,,,Hero City Cards & Games,"8 Church St, Merrimac, MA 01860, United States",https://calendar.google.com/calendar/embed?src=merrimacgames%40gmail.com&ctz=America%2FNew_York,,
true,tabletop game store,Salem,,,vidcomp,"163 Washington St, Haverhill, MA 01832, United States",,,
true,tabletop game store,Salem,,,Barnes & Noble,"700 Lafayette Rd #204, Seabrook, NH 03874, United States",https://stores.barnesandnoble.com/store/3490,,
true,tabletop game store,Salem,,,Excelsior Games,"8 Waltham St #1337, Maynard, MA 01754, United States",http://www.excelsiorcomicsandgames.com/,,
true,tabletop game store,Salem,,,Diversity Gaming,"1328 Hooksett Rd, Hooksett, NH 03106, United States",http://diversitygaming.store/,,
true,tabletop game store,Salem,,,Chromatic Dragon Games,"56 Market St, Somersworth, NH 03878, United States",https://www.chromaticdragongames.com/,,
true,tabletop game store,Salem,,,Josh's Toys & Games,"99 Rockingham Park Blvd, Salem, NH 03079, United States",http://joshstoysandgames.com/,,
true,tabletop game store,Salem,,,The Paper Store,"380 Lafayette Rd, Seabrook, NH 03874, United States",https://locations.thepaperstore.com/amesbury-100-macy-st-01913,,
true,tabletop game store,Salem,,,"Miller's Comics, Cards, Collectables and Toys","62 Lafayette Rd, North Hampton, NH 03862, United States",http://www.millersccct.com/,,
true,tabletop game store,Salem,,,Bull Moose,"34 Plaistow Rd, Plaistow, NH 03865, United States",http://www.bullmoose.com/,,
true,tabletop game store,Salem,,,The Paper Store,"34 Plaistow Rd, Plaistow, NH 03865, United States",https://www.thepaperstore.com/,,
true,tabletop game store,Salem,,,Pop Culture Cards Comics and Games,"66 NH-27 unit 2, Raymond, NH 03077, United States",https://www.facebook.com/PopCultureNH/,,
true,tabletop game store,Salem,,,Henry Bear's Park,"50 Water St # 24, Newburyport, MA 01950, United States",http://www.henrybear.com/,,
true,tabletop game store,Salem,,,Comic Book Palace,"620 Primrose St #3, Haverhill, MA 01830, United States",https://www.facebook.com/The-Comic-Book-Palace-111844985519695/,,
true,tabletop game store,Salem,,,Go! Calendars and Games,"345 US-1 P007, Kittery, ME 03904, United States",http://www.goretailgroup.com/,,
true,tabletop game store,Salem,,,Toodeloos!,"142 Main St, Gloucester, MA 01930, United States",https://linktr.ee/toodeloos,,
true,tabletop game store,Salem,,,Metal Goblin Games,"112 Main St Unit 11, Pepperell, MA 01463, United States",https://www.facebook.com/Metal-Goblin-Games-108238580955200/,,
true,tabletop game store,Salem,,,Cardsmart,"245 Lincoln Ave, Haverhill, MA 01830, United States",http://www.northshorecardsmart.com/,,
true,tabletop game store,Salem,,,Legends Comix and Games,"23 Stevens St, Littleton, MA 01460, United States",http://www.legendscomix.com/,,
true,tabletop game store,Salem,,,GameStop,"4 Plaistow Rd STE 9, Plaistow, NH 03865, United States",https://www.gamestop.com/store/us/nh/plaistow/6484/stateline-plaza-gamestop?utm_source=gmblisting&utm_medium=organic,,
true,tabletop game store,Salem,,,Whirlygigs Toy Shop,"107 Water St, Exeter, NH 03833, United States",http://whirlygigstoyshop.com/,,
true,witch store,Salem,,,The Wandering Star,"**Inside of Rockingham Candy and Gifts**, 18 Plaistow Rd #9, Plaistow, NH 03865, United States",,,
true,witch store,Salem,,,Deadwick's Ethereal Emporium,"19 Sheafe St, Portsmouth, NH 03801, United States",http://www.facebook.com/deadwicksetherealemporium,,
true,witch store,Salem,,,The Sister Witch Company,"1193 Hooksett Rd Unit 6, Hooksett, NH 03106, United States",http://www.sisterwitchcompany.com/,,
true,witch store,Salem,,,Circles of Wisdom,"386 Merrimack St #1A, Methuen, MA 01844, United States",http://www.circlesofwisdom.com/,,
true,witch store,Salem,,,The Groovy Witch,"332 Central Ave, Dover, NH 03820, United States",http://www.groovywitch.com/,,
true,witch store,Salem,,,Alchemy & Herbs,"Downstairs, 121 Water St, Exeter, NH 03833, United States",http://www.alchemyandherbs.com/,,
true,witch store,Salem,,,Wild Dove,"57 Main St #8, Amesbury, MA 01913, United States",http://www.wilddoveretail.com/,,
true,witch store,Salem,,,Artisan Crystal & Gift Shop,"255 B Portsmouth Ave, Stratham, NH 03885, United States",http://www.artisanreikicenter.com/,,
true,witch store,Salem,,,The Eclectic Green Witchery,"188 Elm St Unit B, Milford, NH 03055, United States",https://www.theeclecticgreenwitchery.com/,,
true,witch store,Salem,,,CNA Stores - Amesbury MA - Recreational Marijuana Dispensary,"77 Macy St, Amesbury, MA 01913, United States",http://cnastores.com/,,
true,witch store,Salem,,,Common Crow Natural Market,"200 Eastern Ave, Gloucester, MA 01930, United States",http://www.commoncrow.com/,,
true,witch store,Salem,,,Salem Sisters Magic Treasures,"914 Main St, Fitchburg, MA 01420, United States",http://salemsistersmagictreasures.com/,,
true,fantasy gift shop,Salem,,,The Silver Unicorn Bookstore,"12 Spruce St, Acton, MA 01720, United States",http://www.silverunicornbooks.com/,,
true,fantasy gift shop,Salem,,,Gräem Nuts and Chocolate,"49 Main St, Concord, MA 01742, United States",http://www.graemroasters.com/,,
true,tabletop game store,Salem,,,Josh's Toys & Games,"310 Daniel Webster Hwy, Nashua, NH 03060, United States",http://joshstoysandgames.com/,,
true,tabletop game store,Salem,,,Command D,"172 Merrimack Ave, Dracut, MA 01826, United States",http://www.commandd.com/,,
true,tabletop game store,Salem,,,Pop Cultured,"58 Prescott St Canalside, Lowell, MA 01852, United States",http://www.shoppopcultured.com/,,
true,tabletop game store,Salem,,,That's Entertainment,"244 Park Ave, Worcester, MA 01609, United States",http://www.thatse.com/,,
true,tabletop game store,Salem,,,Nex-Gen Comics,"122 Bridge St, Pelham, NH 03076, United States",https://nexgencomics.wordpress.com/,,
true,tabletop game store,Salem,,,The Paper Store,"604 Constitution Ave, Littleton, MA 01460, United States",https://locations.thepaperstore.com/littleton-604-constitution-ave-01460,,
true,tabletop game store,Salem,,,The Paper Store,"90 Drum Hill Rd #7, Chelmsford, MA 01824, United States",https://locations.thepaperstore.com/chelmsford-90-drum-hill-rd-ste-7-01824-1520,,
true,tabletop game store,Salem,,,The Paper Store,"848 Lexington St, Waltham, MA 02452, United States",https://locations.thepaperstore.com/waltham-848-lexington-st-02452-4849,,
